iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
PRY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,536748,tonnes,annual,2022-08-09 15:10:25.384832,2022-08-25 00:18:11.452986
PRY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,536748,tonnes,annual,2022-08-09 15:10:25.384838,2022-08-25 00:18:11.452986
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,135816,tonnes,annual,2022-08-09 15:10:25.387661,2022-08-25 00:18:11.691687
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,135816,tonnes,annual,2022-08-09 15:10:25.387676,2022-08-25 00:18:11.691687
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,135816,tonnes,annual,2022-08-09 15:10:25.387681,2022-08-25 00:18:11.691687
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,1171320,tonnes,annual,2022-08-09 15:10:25.387923,2022-08-25 00:18:11.691687
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,1171320,tonnes,annual,2022-08-09 15:10:25.387938,2022-08-25 00:18:11.691687
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,1171320,tonnes,annual,2022-08-09 15:10:25.387943,2022-08-25 00:18:11.691687
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,2141448,tonnes,annual,2022-08-09 15:10:25.388095,2022-08-25 00:18:11.691687
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,2141448,tonnes,annual,2022-08-09 15:10:25.38811,2022-08-25 00:18:11.691687
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,2141448,tonnes,annual,2022-08-09 15:10:25.388115,2022-08-25 00:18:11.691687
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,437340,tonnes,annual,2022-08-09 15:10:25.388351,2022-08-25 00:18:11.691687
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,437340,tonnes,annual,2022-08-09 15:10:25.388366,2022-08-25 00:18:11.691687
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,437340,tonnes,annual,2022-08-09 15:10:25.388371,2022-08-25 00:18:11.691687
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,747048,tonnes,annual,2022-08-09 15:10:25.390402,2022-08-25 00:18:11.800398
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,747048,tonnes,annual,2022-08-09 15:10:25.390417,2022-08-25 00:18:11.800398
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,747048,tonnes,annual,2022-08-09 15:10:25.390422,2022-08-25 00:18:11.800398
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,1536672,tonnes,annual,2022-08-09 15:10:25.347248,2022-08-25 00:18:11.920534
